Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
0.0,68.0,0.0031619607470929623,-0.0016108433483168483,-0.0006916073616594076,-0.0006492759566754103,-0.0001567845611134544,0.05194130912423134,0.3140937089920044,0.002058663871139288,-0.0015526291681453586,0.02690473012626171,-0.0003583202778827399,-0.00011216666462132707,0.05190156772732735,0.3144720792770386,0.04632985591888428,-0.00027891877107322216,0.016007179394364357,0.22471347451210022,-0.0007468040566891432,0.10608411580324173,0.024465657770633698,0.015441044233739376,-0.00048153314855881035,0.10200218856334686,0.09291066974401474,-0.000761987641453743,0.0039255958981812,0.045540645718574524,0.04237072542309761,0.05092054232954979,0.04932466894388199,-0.0006391369388438761,0.013083075173199177,-0.00047669425839558244,0.008233422413468361,-0.0016351711237803102,0.00020095042418688536,0.3724496066570282,0.36895713210105896,0.04497763141989708,0.043175145983695984,-0.00044913418241776526,-0.0003961340698879212,0.06801754981279373,0.024444743990898132,0.02447856031358242,-0.00076344795525074,0.058220818638801575,0.06231766566634178,-0.0021965340711176395,-2.1442388970172033e-05,2.5666313376859762e-05,-6.260390819079475e-07,-4.9871388796418614e-08,-9.28436350022821e-08,-0.016502195969223976,-0.060801710933446884,-0.0009315192583017051,-0.013125170022249222,-0.06080172210931778,-0.00806173961609602,7.524775505065918,2.6266677379608154,10.449491500854492,3.689286947250366,44.7181396484375,9.750872611999512,23.407527923583984
1.0,68.0,0.019112445414066315,-0.0007426057709380984,-0.0008816602057777345,-0.0005946443998254836,-0.0002380012592766434,0.05569273605942726,0.2595933973789215,0.0180123969912529,-0.0008060529362410307,0.031430717557668686,-0.00039283063961192966,-0.00021027143520768732,0.05567369982600212,0.25994622707366943,0.04864777997136116,-0.0002704660582821816,0.016966216266155243,0.2239845246076584,-0.0009064000332728028,0.11629989743232727,0.030445421114563942,0.015895141288638115,-0.0004544196417555213,0.09665810316801071,0.08929399400949478,-0.000261838489677757,0.006159693002700806,0.044037602841854095,0.04096957668662071,0.044594794511795044,0.043710894882678986,-0.0007967083947733045,0.013886864297091961,0.00040930614341050386,0.008986161090433598,-0.001527506741695106,0.00013519101776182652,0.36984896659851074,0.3675011694431305,0.04950612410902977,0.04650774970650673,-0.0013095677131786942,-0.0012476786505430937,0.07087847590446472,0.0321170873939991,0.03214982524514198,-0.0006706445128656924,0.06321758776903152,0.06597902625799179,-0.0021710253786295652,-0.0009646364487707615,3.7710333344875835e-06,-6.12198050475854e-07,-3.495599543157368e-08,-2.134265741915442e-07,-0.019308198243379593,-0.05181972682476044,-0.001537070143967867,-0.015988051891326904,-0.05181911960244179,-0.007598991971462965,7.500184059143066,2.8027336597442627,9.099248886108398,3.773554563522339,45.34960174560547,10.862617492675781,22.741317749023438
2.0,68.0,0.041479744017124176,0.0058341119438409805,-0.0007291055517271161,-0.0005717864842154086,-0.0002922045241575688,0.05888678878545761,0.22533993422985077,0.04083620384335518,0.005580308381468058,0.036719582974910736,-0.00011772284051403403,-0.00027215000591240823,0.05892371013760567,0.22572115063667297,0.04792926460504532,-0.00023470325686503202,0.01696641743183136,0.21042576432228088,-0.0009509146912023425,0.11836525052785873,0.03831500932574272,0.016715100035071373,-0.000344319298164919,0.09368183463811874,0.08782445639371872,0.0016086787218227983,0.011209563352167606,0.04168908670544624,0.03875279054045677,0.04137320816516876,0.04240482673048973,-0.0006011938094161451,0.014524297788739204,0.0029377031605690718,0.010727827437222004,-0.0013484809314832091,0.00013860498438589275,0.35405734181404114,0.35176563262939453,0.05230937898159027,0.04803198203444481,-0.0020431799348443747,-0.0019405544735491276,0.07272104918956757,0.03520265221595764,0.03521081432700157,-0.0004410770197864622,0.0683174580335617,0.07048097252845764,-0.0022923678625375032,-0.0013817207654938102,-1.5335635907831602e-05,-7.016130325609993e-07,-3.519339131230481e-08,-1.9821564478661458e-07,-0.02238769270479679,-0.0398641899228096,-0.002526424592360854,-0.018870171159505844,-0.03986272215843201,-0.007153766695410013,7.3486833572387695,2.929003953933716,8.493431091308594,3.7767603397369385,45.48059844970703,11.25277328491211,22.772092819213867
3.0,68.0,0.0701911523938179,0.024177826941013336,-0.0005875881761312485,-0.0007165199494920671,-0.0002836071653291583,0.061050232499837875,0.2145647555589676,0.07030978053808212,0.023603659123182297,0.0386027917265892,-0.00035095703788101673,-0.00032356198062188923,0.06116325780749321,0.21505428850650787,0.045254435390233994,-0.00015726638957858086,0.015644706785678864,0.1862976849079132,0.00041850522393360734,0.11001414060592651,0.0460219569504261,0.01716272160410881,-0.0001381605106871575,0.09807325154542923,0.09172974526882172,0.008998501114547253,0.02102918177843094,0.039100244641304016,0.03619241341948509,0.0394207239151001,0.04085845500230789,-0.00025640599778853357,0.016508636996150017,0.0008119390695355833,0.007618023548275232,-0.0006777915405109525,0.0006506089703179896,0.32908084988594055,0.32543209195137024,0.05186203494668007,0.04610591009259224,-0.003083775984123349,-0.0028721527196466923,0.0760720819234848,0.035118766129016876,0.034953419119119644,0.00032576799276284873,0.07213850319385529,0.07512634992599487,-0.0017209756188094616,-0.0007822659099474549,-8.84857217897661e-05,-1.0261837815050967e-06,-4.3110741643204165e-08,-3.7857537904528726e-07,-0.02362639456987381,-0.028205806389451027,-0.0036734556779265404,-0.019164538010954857,-0.028206896036863327,-0.006665462628006935,7.1517767906188965,3.3043391704559326,8.634708404541016,3.8510475158691406,43.9140625,11.584188461303711,23.76201820373535
4.0,68.0,0.11036127060651779,0.04217730462551117,-0.00031326734460890293,-0.0003847304033115506,-0.0005010573077015579,0.06534983962774277,0.19382409751415253,0.11149760335683823,0.04120948165655136,0.041593071073293686,-0.0006108018569648266,-0.0005866783321835101,0.0655679702758789,0.1943727433681488,0.03958096727728844,-1.5370254914159887e-05,0.016571467742323875,0.1542409360408783,0.013547936454415321,0.08536356687545776,0.0573083870112896,0.015577921643853188,-3.743735942407511e-05,0.10367019474506378,0.09185190498828888,0.02245226688683033,0.03210612013936043,0.03748467564582825,0.03487176075577736,0.03250448405742645,0.03217871114611626,0.0005071685300208628,0.017704365774989128,-0.00043951289262622595,0.0013953777961432934,0.0004930005525238812,0.001667624688707292,0.2675322890281677,0.2623307704925537,0.046101298183202744,0.03964172303676605,-0.0036116447299718857,-0.0034529841504991055,0.08247361332178116,0.04011977091431618,0.039818812161684036,0.0010293730301782489,0.07350372523069382,0.07622741162776947,-0.00039186718640848994,0.00026429869467392564,-0.00016754548414610326,-1.655116307119897e-06,-1.0957380558451746e-09,-1.0055023267341312e-06,-0.026211179792881012,-0.0151685094460845,-0.005553028080612421,-0.02078309841454029,-0.015170258469879627,-0.006897583603858948,7.940001964569092,4.163147926330566,10.19813346862793,4.156815052032471,37.962303161621094,12.675166130065918,25.107303619384766
5.0,68.0,0.12574610114097595,0.0569135807454586,-0.00012579388567246497,-0.0004112347960472107,-0.000604480504989624,0.06829720735549927,0.17636774480342865,0.1269359141588211,0.055654868483543396,0.04804125800728798,-0.000938743120059371,-0.0007421395857818425,0.06852652132511139,0.1768239140510559,0.03688998147845268,9.91692504612729e-05,0.01761675998568535,0.12246778607368469,0.022042591124773026,0.07785899937152863,0.0742204412817955,0.014061570167541504,7.395408829324879e-06,0.09947419166564941,0.08439807593822479,0.025043047964572906,0.030732879415154457,0.036908384412527084,0.03456522896885872,0.023966414853930473,0.019184209406375885,0.007753238547593355,0.022585520520806313,0.0024668823461979628,0.0009014487150125206,0.00210514385253191,0.0032435632310807705,0.18855208158493042,0.18226701021194458,0.04041048511862755,0.03487015888094902,-0.0033695183228701353,-0.0033523282036185265,0.08425797522068024,0.0419832319021225,0.041663628071546555,0.001821334706619382,0.0727328285574913,0.0752364993095398,0.001075207837857306,0.000652797578368336,-0.00020827118714805692,-1.960259396582842e-06,3.0429063713199866e-08,-1.5192414366538287e-06,-0.030508261173963547,-0.00510938186198473,-0.007129586301743984,-0.02375878021121025,-0.005112011451274157,-0.007054000627249479,8.975817680358887,4.9606146812438965,9.476231575012207,4.6311726570129395,36.38306427001953,14.057475090026855,23.97380828857422
6.0,68.0,0.12320219725370407,0.07938115298748016,2.0512570699793287e-05,-0.0007121228263713419,-0.0005587809719145298,0.0719185322523117,0.16501496732234955,0.12434083968400955,0.07784058153629303,0.0620342381298542,-0.0008163003367371857,-0.0007445549708791077,0.07213214039802551,0.16534888744354248,0.034691352397203445,0.0001145043715951033,0.014579231850802898,0.1073688417673111,0.03227304667234421,0.0720747634768486,0.09374449402093887,0.011177385225892067,0.0001753535179886967,0.08993782103061676,0.07945987582206726,0.03164897859096527,0.0359584242105484,0.03264098986983299,0.03034910000860691,0.022354478016495705,0.012964525260031223,0.012259718962013721,0.024034088477492332,0.0025238776579499245,0.001810567220672965,0.0022716179955750704,0.003494584234431386,0.12617851793766022,0.119499072432518,0.023484842851758003,0.020318422466516495,-0.003078642301261425,-0.0031514132861047983,0.08436403423547745,0.04284949600696564,0.04246706888079643,0.002758100861683488,0.07007485628128052,0.0744205191731453,9.848038462223485e-05,-8.158228592947125e-05,-0.00032885876134969294,-1.9418193915043958e-06,2.7218446163601584e-08,-1.6246464156211005e-06,-0.038595493882894516,0.005666621960699558,-0.009359505958855152,-0.029231779277324677,0.005662272684276104,-0.007402427028864622,9.155379295349121,4.922121047973633,7.1195478439331055,4.2018256187438965,38.99317169189453,15.81077766418457,22.491750717163086
7.0,68.0,0.0950135737657547,0.06541852653026581,2.829395634762477e-05,-0.0008233499247580767,-0.0006241729133762419,0.06413481384515762,0.15783901512622833,0.09614014625549316,0.0643366202712059,0.05190659686923027,-0.0010638709645718336,-0.0007753449608571827,0.064307302236557,0.158096045255661,0.026374120265245438,-1.0825577192008495e-05,0.008735117502510548,0.0847524106502533,0.0410214439034462,0.0489431656897068,0.1086682602763176,0.009522370994091034,7.831770744815003e-06,0.09235014766454697,0.08593165129423141,0.029121823608875275,0.03313490375876427,0.026173368096351624,0.023517193272709846,0.018592804670333862,0.006183270830661058,0.004808519035577774,0.01761137880384922,0.006209040060639381,0.007903283461928368,0.002005693968385458,0.003088164608925581,0.0828070268034935,0.07618541270494461,0.0069625722244381905,0.006543453317135572,-0.0026989998295903206,-0.0026041578967124224,0.08457807451486588,0.03176230192184448,0.03136298060417175,0.002827945165336132,0.06968528777360916,0.0763150155544281,0.0011407601414248347,0.0006022370653226972,-0.0002988638880196959,-1.9379344848857727e-06,-1.141895289435979e-08,-1.2375309097478748e-06,-0.032554157078266144,-0.0037424881011247635,-0.0069308155216276646,-0.021015413105487823,-0.0037492127157747746,-0.006085623987019062,8.379318237304688,4.209922790527344,7.600223541259766,4.539790153503418,40.37095642089844,15.14522647857666,22.339595794677734
8.0,68.0,0.05586684122681618,0.02303125336766243,-9.756982035469264e-05,-0.0006531285471282899,-0.000717994524165988,0.05223272368311882,0.13439339399337769,0.057616814970970154,0.022641504183411598,0.040461305528879166,-0.001107361284084618,-0.0008000519592314959,0.05244213715195656,0.13459187746047974,0.02110365591943264,-4.653557698475197e-05,0.0012388512259349227,0.07038800418376923,0.059248924255371094,0.019180888310074806,0.11075828224420547,0.009539353661239147,2.205235796282068e-05,0.09513592720031738,0.09299321472644806,0.020999260246753693,0.02447652257978916,0.02274393104016781,0.01998118683695793,0.02256728708744049,0.005336035043001175,0.002415425842627883,0.015746140852570534,0.00633729062974453,0.010237591341137886,0.0031379777938127518,0.004038466140627861,0.06767582148313522,0.06124917417764664,5.652557956636883e-05,0.0014758732868358493,-0.0024537607096135616,-0.002185781951993704,0.0985184982419014,0.036544378846883774,0.036161866039037704,0.002914055483415723,0.06754589825868607,0.0747692883014679,0.0032367815729230642,0.0015976630384102464,-0.0001677466498222202,-2.1107155134814093e-06,-8.95742573447933e-08,-7.205788392639079e-07,-0.02578534185886383,-0.02960648015141487,-0.0032346281222999096,-0.01340371835976839,-0.029616450890898705,-0.0058663771487772465,7.08548641204834,3.161827325820923,6.834958553314209,4.264914035797119,42.315574645996094,12.323040008544922,26.492969512939453
9.0,68.0,0.04879354313015938,0.006264114286750555,-0.0009557480225339532,-0.0007004857179708779,-0.000612279400229454,0.04752304404973984,0.148756742477417,0.0496642030775547,0.005890152417123318,0.04197679087519646,-0.0015076656127348542,-0.0006796285742893815,0.04769974201917648,0.1490054726600647,0.02028491534292698,-0.00011369692219886929,-0.0019906964153051376,0.06810130178928375,0.07543475925922394,0.008241605013608932,0.08597888797521591,0.011509047821164131,0.0001881099888123572,0.09376220405101776,0.0910964235663414,0.009993206709623337,0.01207006350159645,0.023273730650544167,0.020422596484422684,0.03901701793074608,0.016210870817303658,0.014514739625155926,0.019485021010041237,-0.0016820823075249791,0.004199533723294735,0.0030911248177289963,0.004218855872750282,0.0772852972149849,0.06588667631149292,-0.002408181317150593,0.0002898672828450799,-0.002717971568927169,-0.002442980883643031,0.12555918097496033,0.06016967445611954,0.059895239770412445,0.0025858450680971146,0.06654015183448792,0.07263307273387909,0.0023162448778748512,0.0005414618062786758,-0.00010226629092358053,-2.351352350160596e-06,-9.51233403156948e-08,-7.279726332853897e-07,-0.02679811790585518,-0.04100160673260689,-0.0025333333760499954,-0.014143172651529312,-0.04101208597421646,-0.006652001291513443,7.860479831695557,4.143706798553467,7.686874866485596,4.121557235717773,38.61732482910156,14.8683443069458,25.26925277709961
